company,stand,overview,address,website,detail_url
EVALUO,J116,"Nouvelles
Evaluo est la solution la plus complète du marché des examens en ligne, conçue et développée en France.
Evaluo permet d’
organiser des examens écrits et oraux
, à distance ou en présentiel, en centralisant l’ensemble du processus d’évaluation au sein d’une seule plateforme. Surveillance humaine et assistée par
intelligence artificielle
, détection du plagiat et des contenus générés par l’IA,
correction assistée par IA
, traçabilité complète et conformité réglementaire : chaque étape est sécurisée et pilotée de bout en bout.
Solution 100 % française
, Evaluo s’appuie sur une
équipe basée en France
et sur des
serveurs hébergés en France
, garantissant une parfaite maîtrise des données et le respect des exigences
RGPD et Qualiopi
.
Nous accompagnons aujourd’hui plus de
1 200 professionnels de l’éducation
– écoles, entreprises, organismes de formation et certificateurs – avec une approche combinant
technologies d’IA avancées et intervention humaine
, afin de garantir des examens fiables, équitables et reconnus.
La solution permet aux établissements de
renforcer leur flexibilité et leur attractivité
, tout en
libérant les équipes internes des tâches chronophages liées à l’organisation des examens
.","27 RUE DU CHEMIN VERT
PARIS
PARIS
75011
France",https://www.evaluo.eu,https://www.learningtechnologiesfrance.com/exposants/evaluo
EVENTS GAMES,N85,"EVENTS GAMES, agence de formation et de communication par le jeu !
CONCEPTION DE FORMATIONS SUR-MESURE
* Conception de dispositifs présentiels / blended / à distance
* Sur tout sujet
FORMATION THEMATIQUES
* Relation Client
* Vente
* Management
* Recrutement
* Animation & Ingénierie pédagogique
CONCEPTION DE FORMATIONS A DISTANCE
E-elearning, Rapid'learning, Digital Learning Games,
CONCEPTION D'ANIMATIONS DE RESEAUX
* Communication
* Formation
EVENEMENTS & SEMINAIRES
* Conception sur-mesure
* Team-building
* Escape Game","16 RUE JULES SAULNIER
SAINT-DENIS
SEINE-SAINT-DENIS
93200
France",http://www.eventsgames.com,https://www.learningtechnologiesfrance.com/exposants/events-games
EXCENT XR,H93,"Adresse
2 AV LEON FOUCAULT - ZAC du Perget
COLOMIERS
HAUTE-GARONNE
31770
France
Site Internet
http://www.excent.fr
Contactez-nous
Nom de famille *","2 AV LEON FOUCAULT - ZAC du Perget
COLOMIERS
HAUTE-GARONNE
31770
France",http://www.excent.fr,https://www.learningtechnologiesfrance.com/exposants/excent-xr
EXPERQUIZ,C90,"Experquiz est une solution tout-en-un de digital learning.
Elle permet de
construire et déployer des évaluations objectives, concevoir des modules
et parcours, rendre les formations plus efficaces, stimuler le partage de
connaissance et capitaliser l'expertise.
La plateforme s’adapte à vos besoins
, que ce soit pour former en blended
et adaptive learning, cartographier et valider les compétences, certifier
ou recruter.
Simple à prendre en main
grâce à des fonctionnalités innovantes et à
l’intelligence artificielle, elle permet de créer des parcours sur-mesure, d’
évaluer les connaissances avec précision et de suivre les résultats en
temps réel pour maximiser l’engagement et l’expérience des apprenants !","7 RUE GUILLAUME TELL
PARIS
PARIS
75017
France",http://www.experquiz.com/fr/,https://www.learningtechnologiesfrance.com/exposants/experquiz
FACE UP,F100,"Face Up : Transformez vos formations en expériences immersives par la pratique.
Face Up révolutionne le développement des compétences comportementales (soft skills) en permettant à vos apprenants de s'entraîner face à des avatars IA ultra-réalistes. Fini les jeux de rôle coûteux et logistiquement complexes : offrez un ""bac à sable"" sécurisé où vos équipes peuvent pratiquer à l'infini.
​
Notre plateforme s'adresse aux départements L&D, organismes de formation et coachs souhaitant passer de la théorie à l'action. Grâce à notre
Outil Auteur
intuitif, créez en quelques minutes des scénarios sur-mesure (vente, management, service client) ou adaptez ceux de notre catalogue.
La puissance de Face Up réside dans son
débriefing automatisé
. L'IA analyse non seulement le contenu, mais aussi le ton et la posture, fournissant un feedback immédiat et personnalisé à chaque apprenant.
Vos bénéfices clés :
Pratique illimitée :
Ancrez les réflexes par la répétition sans mobiliser de formateurs.
Gain de temps :
Automatisez l'évaluation et concentrez-vous sur le coaching à haute valeur ajoutée.
Intégration fluide :
Déployez nos simulations directement dans votre LMS via un simple lien.
Rejoignez-nous pour découvrir comment l'IA générative permet enfin de passer à l'échelle sur la formation comportementale.","Parc EuraTechnologies, 165 avenue de Bretagne
Lille
59000
France",http://face-up.fr,https://www.learningtechnologiesfrance.com/exposants/face-up
FIDAL FORMATIONS x CCD AGENCY,N52,"🎓
FIDAL FORMATIONS & CCD Agency – Une alliance au service de vos projets pédagogiques innovants
À l’occasion du salon Learning Technologies,
FIDAL Formations
et
CCD Agency
unissent leurs expertises sur un stand commun pour vous accompagner dans le développement de vos compétences et de vos projets digitaux.
🔹
FIDAL FORMATIONS – L’expertise juridique au service de vos compétences
Organisme de formation certifié Qualiopi depuis 1988, Fidal Formations accompagne les entreprises et leurs collaborateurs dans la maîtrise des enjeux juridiques et RH. Forts de notre ancrage au sein du premier cabinet d’avocats d’affaires en France, nous proposons des formations animées par des praticiens experts, alliant rigueur juridique et approche opérationnelle.
Notre offre couvre plus de 250 formations :
Droit social, paie, fiscalité, compliance
Formations certifiantes
Formations sur-mesure
Formats innovants : présentiel, distanciel, blended learning
Notre mission : sécuriser vos pratiques, développer vos compétences et anticiper les évolutions réglementaires grâce à des pédagogies engageantes et adaptées à vos besoins.
🔹
CCD Agency – Ensemble, développons votre projet digital innovant, créatif & performant
Depuis 2002, CCD Agency accompagne ses clients avec une approche fondée sur l’écoute, le conseil et la qualité artisanale. Nous croyons qu’un projet réussi commence par une parfaite compréhension de vos besoins et se concrétise grâce à une mise en œuvre rigoureuse, dans les règles de l’art.
Notre spécialité : les boutiques e-commerce dédiées à la vente de formations.
Nous concevons des plateformes sur mesure capables de s’intégrer à votre écosystème pédagogique grâce à des connexions API avec les principaux LMS du marché (Cegid, Moodle, et bien d’autres). Cette expertise vous garantit une expérience fluide, de l’achat jusqu’à l’accès à la formation.
Avec CCD Agency, chaque projet web bénéficie d’un soin particulier, d’une solide expertise technique et d’une réelle proximité humaine.
Découvrez CCD Agency :
Agence Digitale CCD Agency - Création de site internet et web marketing Seine-et-Marne (77)","4/6 Avenue d'Alsace
Courbevoie
HAUTS-DE-SEINE
92400
France",http://www.fidal.com,https://www.learningtechnologiesfrance.com/exposants/fidal-formations
MOMENTUM BY FIFTY,P60,"Le coach IA des managers.
Au moment où ça compte.
Les managers ne manquent pas de formation.
Ils manquent de
soutien au moment où les situations critiques surgissent
.
Feedback délicat, tension d’équipe, décision inconfortable, conversation à risque…
Ces situations s’accumulent, sont repoussées, mal traitées — et créent une
dette managériale invisible
, mais coûteuse.
Depuis 2016,
Fifty
aide les entreprises à transformer la formation en actions concrètes et mesurables, pour les collaborateurs comme pour les managers.
Sur le terrain, un constat s’est imposé :
la performance se joue dans l’instant
, pas dans les dispositifs planifiés.
C’est cette rupture qui a donné naissance à
Momentum
.
Momentum est le
coach IA des managers
, présent
au moment où ça compte vraiment
.
Il permet de clarifier une situation floue, s’entraîner sans risque via des jeux de rôle personnalisés, structurer une réponse juste et s’engager sur une action concrète — directement dans le flux de travail (Teams, Slack, WhatsApp).
Deux leviers, une même vision :
Fifty
, pour activer le passage à l’action à l’échelle.
Momentum
, pour éviter que les situations managériales non traitées ne deviennent des problèmes majeurs.
Ne pas agir a un coût. Momentum aide les managers à agir plus tôt, plus juste, durablement.","14, Avenue du Général de Gaulle
Saint-Mandé
PARIS
94160
France",https://www.fifty.do/fr/momentum,https://www.learningtechnologiesfrance.com/exposants/fifty-1
FILIZ,L30,"Nouvelles
Filiz est l’ERP nouvelle génération pour les écoles et les entreprises.
Notre plateforme tout-en-un permet de gérer l’ensemble des opérations administratives, pédagogiques et financières des établissements d’enseignement supérieur — ainsi que les contrats d’alternance avec les entreprises partenaires.
Déjà utilisée par plus de
500 écoles et CFA
, Filiz simplifie le quotidien des équipes : emploi du temps, livret d’apprentissage, facturation, suivi des présences, messagerie, planification, IA intégrée…
Elle donne aussi
la main aux entreprises
pour piloter leurs contrats, suivre les alternants et collaborer plus efficacement avec les écoles.
Avec Filiz, les acteurs de la formation — écoles comme entreprises — gagnent en visibilité, en productivité, et en impact.","36 RUE DE LA PAILLOLIERE
LES SABLES D'OLONNE
VENDEE
85340
France",http://www.filiz.io,https://www.learningtechnologiesfrance.com/exposants/filiz
FIRST GROUP,,"Adresse
17 place des Reflets
COURBEVOIE
PARIS
94200
France
Site Internet
https://www.firstgroup.fr/
Contactez-nous
Nom de famille *","17 place des Reflets
COURBEVOIE
PARIS
94200
France",https://www.firstgroup.fr/,https://www.learningtechnologiesfrance.com/exposants/first-group-1
FLOWBOW,K71,"Flowbow vous guide pour transformer et digitaliser vos formations, grâce à nos experts en pédagogie digitale avec une approche 100% sur-mesure. Notre équipe unique, composée de psychologues cognitivistes, linguistes et ingénieurs pédagogiques sont experts de l’apprentissage chez l’adulte. Grâce aux sciences cognitives, ils sauront vous accompagner de A à Z pour vous mener à bon port !","30 Rue Jean Baptiste Potin
Issy-les-Moulineaux
HAUTS-DE-SEINE
92170
France",https://www.flowbow.fr,https://www.learningtechnologiesfrance.com/exposants/flowbow
FORA FORMATION,M85,"NOUS ACCOMPAGNONS LES ÉQUIPES EN POINTS DE VENTE A S’ADAPTER AVEC ENTHOUSIASME ET ASSURANCE AU MONDE QUI CHANGE.
Nos clients : les enseignes et marques BtoC et BtoB pour la formation des équipes en points de vente :
- Réseaux intégrés, franchise, commerce coopératif.
- Industriels pour leurs distributeurs et installateurs, partenaires commerciaux et techniques.
Solutions de formation :
Nouvelle plateforme LMS ""i-fora"" et ses outils d'intelligence artificielle, pour les apprenants et pour les formateurs.
Production de modules e-learning sur mesure.
Web application ludiques de micro-learning.
Production de podcasts et vodcasts sur mesure. Nouveauté 2025.
Formations présentielles et distancielles en expérience client, management et leadership, merchandising. Nouveauté 2025 : les formats courts.
FORA : création en 1981.
Chaque année, plus de 50 enseignes et marques font confiance à FORA.
En 2024 nous avons formé 2355 collaborateurs de réseaux de points de vente et services.
94,69% des apprenants se sont déclarés “promoteurs” avec un niveau de satisfaction compris entre 9 et 10/10.","PARC DE LA HAUTE BORNE – 40 RUE HUBBLE
SAINGHIN EN MÉLANTOIS
NORD
59262
France",http://www.fora.fr,https://www.learningtechnologiesfrance.com/exposants/fora-formation
